"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","146909","Печать элемента документа ""Реализация товаров и услуг"" (РеализацияТоваровУслуг)","","Thu Feb 20 15:23:37 MSK 2025","passed","Thu Feb 20 15:26:04 MSK 2025","","","",""
"","2594","Открытие формы списка справочника ""Коллекции (сезоны)"" (КоллекцииНоменклатуры)","","Thu Feb 20 14:42:48 MSK 2025","passed","Thu Feb 20 14:42:50 MSK 2025","","","",""
"","7053","Печать элемента документа ""План продаж"" (ПланПродаж)","","Thu Feb 20 15:26:55 MSK 2025","passed","Thu Feb 20 15:27:02 MSK 2025","","","",""
"","2113","Открытие формы списка документа ""Оплата бонусными баллами"" (ЯРВЕТ_ОплатаБонуснымиБаллыми)","","Thu Feb 20 14:57:32 MSK 2025","passed","Thu Feb 20 14:57:35 MSK 2025","","","",""
"","2514","Открытие формы списка справочника ""Закладки взаимодействий"" (ЗакладкиВзаимодействий)","","Thu Feb 20 14:41:45 MSK 2025","passed","Thu Feb 20 14:41:47 MSK 2025","","","",""
"","2367","Открытие формы списка документа ""Выемка денежных средств из кассы ККМ"" (ВыемкаДенежныхСредствИзКассыККМ)","","Thu Feb 20 14:52:31 MSK 2025","passed","Thu Feb 20 14:52:34 MSK 2025","","","",""
"","1439","Открытие формы регистра сведений ""Исполнители задач"" (ИсполнителиЗадач)","","Thu Feb 20 15:44:01 MSK 2025","passed","Thu Feb 20 15:44:02 MSK 2025","","","",""
"","2694","Открытие формы списка регистра сведений ""Исключения для блокировок (Контур.Фокус)"" (Фокус_ОперацияРазрешена)","","Thu Feb 20 15:42:59 MSK 2025","passed","Thu Feb 20 15:43:02 MSK 2025","","","",""
"","1575","Печать элемента документа ""План сборки (разборки)"" (ПланСборкиРазборки)","","Thu Feb 20 15:20:20 MSK 2025","passed","Thu Feb 20 15:20:21 MSK 2025","","","",""
"","2598","Открытие формы списка справочника ""Настройки выделения цветом строк в заказе"" (НастройкиВыделенияЦветомСтрокВЗаказе)","","Thu Feb 20 14:48:42 MSK 2025","passed","Thu Feb 20 14:48:45 MSK 2025","","","",""
"","2383","Открытие формы документа ""Сообщение ЭДО"" (СообщениеЭДО)","","Thu Feb 20 15:05:23 MSK 2025","passed","Thu Feb 20 15:05:25 MSK 2025","","","",""
"","2458","Открытие формы списка справочника ""Типы писем обмен с банками"" (ТипыПисемОбменСБанками)","","Thu Feb 20 14:47:09 MSK 2025","passed","Thu Feb 20 14:47:12 MSK 2025","","","",""
"","2548","Открытие формы списка справочника ""Отрасли"" (CRM_Отрасли)","","Thu Feb 20 14:38:07 MSK 2025","passed","Thu Feb 20 14:38:10 MSK 2025","","","",""
"","2497","Открытие формы списка документа ""Пересортица товаров"" (ПересортицаТоваров)","","Thu Feb 20 14:55:15 MSK 2025","passed","Thu Feb 20 14:55:18 MSK 2025","","","",""
"","2099","Открытие формы списка регистра сведений ""Рассчитанные отборы по новостям (пользовательские)"" (РассчитанныеОтборыПоНовостям_Пользовательские)","","Thu Feb 20 15:40:12 MSK 2025","passed","Thu Feb 20 15:40:14 MSK 2025","","","",""
"","2414","Открытие формы документа ""Запланированное взаимодействие"" (ЗапланированноеВзаимодействие)","","Thu Feb 20 15:00:44 MSK 2025","passed","Thu Feb 20 15:00:47 MSK 2025","","","",""
"","2901","Открытие формы списка справочника ""Файлы"" (Файлы)","","Thu Feb 20 14:48:07 MSK 2025","passed","Thu Feb 20 14:48:10 MSK 2025","","","",""
"","2523","Открытие формы документа ""Сверка взаиморасчетов"" (СверкаВзаиморасчетов)","","Thu Feb 20 15:04:43 MSK 2025","passed","Thu Feb 20 15:04:46 MSK 2025","","","",""
"","3045","Открытие формы документа ""Входящая транспортная операция ВетИС"" (ВходящаяТранспортнаяОперацияВЕТИС)","","Thu Feb 20 15:00:36 MSK 2025","passed","Thu Feb 20 15:00:39 MSK 2025","","","",""
"","2048","Открытие формы списка документа ""Исковое заявление"" (ЯРВЕТ_ИсковоеЗаявление)","","Thu Feb 20 14:57:28 MSK 2025","passed","Thu Feb 20 14:57:30 MSK 2025","","","",""
"","2701","Открытие формы списка справочника ""Форматы магазинов"" (ФорматыМагазинов)","","Thu Feb 20 14:48:01 MSK 2025","passed","Thu Feb 20 14:48:04 MSK 2025","","","",""
"","2595","Открытие формы документа ""Регистрация цен номенклатуры поставщика"" (РегистрацияЦенНоменклатурыПоставщика)","","Thu Feb 20 15:04:29 MSK 2025","passed","Thu Feb 20 15:04:32 MSK 2025","","","",""
"","1519","Печать элемента документа ""Акт о расхождениях после отгрузки"" (АктОРасхожденияхПослеОтгрузки)","","Thu Feb 20 15:07:59 MSK 2025","passed","Thu Feb 20 15:08:00 MSK 2025","","","",""
"","1960","Открытие формы списка регистра сведений ""Настройки пользователей БИП"" (НастройкиПользователейБИП)","","Thu Feb 20 15:38:56 MSK 2025","passed","Thu Feb 20 15:38:58 MSK 2025","","","",""
"","1944","Открытие формы обработки ""Переход на синхронизацию данных через универсальный формат"" (ПереходНаСинхронизациюДанныхЧерезУниверсальныйФормат)","","Thu Feb 20 15:34:49 MSK 2025","passed","Thu Feb 20 15:34:51 MSK 2025","","","",""
"","2392","Открытие формы документа ""Ожидаемое поступление денежных средств"" (ОжидаемоеПоступлениеДенежныхСредств)","","Thu Feb 20 15:02:08 MSK 2025","passed","Thu Feb 20 15:02:11 MSK 2025","","","",""
"","2143","Открытие формы списка регистра сведений ""Разделенные регламентные задания"" (РазделенныеРегламентныеЗадания)","","Thu Feb 20 15:39:30 MSK 2025","passed","Thu Feb 20 15:39:32 MSK 2025","","","",""
"","2294","Открытие формы списка регистра сведений ""Потребность клиентов"" (ПотребностьКлиентов)","","Thu Feb 20 15:42:03 MSK 2025","passed","Thu Feb 20 15:42:05 MSK 2025","","","",""
"","2137","Открытие формы списка регистра сведений ""Запросы ЕГАИС"" (ЗапросыЕГАИС)","","Thu Feb 20 15:41:54 MSK 2025","passed","Thu Feb 20 15:41:56 MSK 2025","","","",""
"","2348","Открытие формы документа ""Корректировка налогообложения НДС партий товаров"" (КорректировкаНалогообложенияНДСПартийТоваров)","","Thu Feb 20 15:01:30 MSK 2025","passed","Thu Feb 20 15:01:32 MSK 2025","","","",""
"","2080","Открытие формы списка регистра сведений ""История изменения адресов и КПП организаций и контрагентов"" (ИсторияИзмененияАдресовИКППОрганизацийИКонтрагентов)","","Thu Feb 20 15:41:59 MSK 2025","passed","Thu Feb 20 15:42:01 MSK 2025","","","",""
"","1400","Открытие формы регистра сведений ""Идентификационные данные пользователей"" (ИдентификационныеДанныеПользователей)","","Thu Feb 20 15:43:59 MSK 2025","passed","Thu Feb 20 15:44:01 MSK 2025","","","",""
"","4955","Открытие формы списка документа ""Выданная доверенность"" (ДоверенностьВыданная)","","Thu Feb 20 14:52:41 MSK 2025","passed","Thu Feb 20 14:52:46 MSK 2025","","","",""
"","2358","Открытие формы документа ""Сообщение обмена с банками"" (СообщениеОбменСБанками)","","Thu Feb 20 15:05:20 MSK 2025","passed","Thu Feb 20 15:05:23 MSK 2025","","","",""
"","2242","Открытие формы списка плана видов характеристик ""Дополнительные реквизиты и сведения"" (ДополнительныеРеквизитыИСведения)","","Thu Feb 20 15:30:40 MSK 2025","passed","Thu Feb 20 15:30:42 MSK 2025","","","",""
"","3150","Открытие формы списка справочника ""Подключаемое оборудование"" (ПодключаемоеОборудование)","","Thu Feb 20 14:44:32 MSK 2025","passed","Thu Feb 20 14:44:35 MSK 2025","","","",""
